sumario,materia,voces,texto,fallo
25826,DERECHO DEL TRABAJO,DERECHO LABORAL - DIFERENCIAS SALARIALES - VIATICOS - CARACTER NO REMUNERATORIO - ADMISIBILIDAD DEL RECURSO,"La resolución atacada rechaza el reclamo referido a sueldo anual complementario (en adelante sac) sobre vacaciones por considerarlos de distinta naturaleza, pero seguidamente hace lugar a la pretensión de calcular sac sobre integración del mes de despido y sobre preaviso, cuando éstos también revisten naturaleza reparatoria. En este un rubro de naturaleza indemnizatoria no puede generar otro de naturaleza salarial. De este modo no corresponde calcular el salario complementario (de naturaleza remuneratoria) sobre rubros de tipo indemnizatorio.",10000003275
25827,DERECHO DEL TRABAJO,DERECHO LABORAL - DIFERENCIAS SALARIALES - VIATICOS - CARACTER REMUNERATORIO - RECHAZO DEL RECURSO,"La materia negocial tiene limitaciones, tal como lo reconoce la doctrina especializada y la jurisprudencia al decir que la Constitución Nacional en su art. 14 bis, si bien garantiza el derecho a la negociación colectiva no lo hace de un modo ilimitado o absoluto, sino sujeto a las leyes que reglamentan su ejercicio (art. 28 CN). Hay un límite de indisponibilidad que no puede ser soslayado por más acuerdo que exista entre las partes, debiendo estarse a lo que resulta más favorable al trabajador, no afecten disposiciones dictadas en protección del interés general y el orden público laboral (arts. 4 y 7, Ley 14.250). (Disidencia Dr. Valerio)",10000003275
25828,DERECHO DEL TRABAJO,DERECHO LABORAL - DIFERENCIAS SALARIALES - VIATICOS - CARACTER REMUNERATORIO - RECHAZO DEL RECURSO,"El hecho que un convenio colectivo de trabajo denomine ""viatico"" a una suma fija no sujeta a comprobantes de gastos y, asimismo, determine que esas sumas ""tendrán carácter no remunerativo"" no resulta suficiente para excluirlo del concepto genérico de remuneración a que hace alusión el art. 103 de la L.C.T. En efecto, la autorización contenida en la última parte del art. 106 de la L.C.T. no está referida a cualquier ""ítem"" sino que debe tratarse efectivamente de pagos a gastos que se encuentren, por su propia naturaleza, a cargo del empleador. En la especie, la autonomía colectiva no se adecuó al orden público laboral. (Disidencia voto Dr. Valerio)",10000003275
25829,DERECHO DEL TRABAJO,DERECHO LABORAL - DIFERENCIAS SALARIALES - VIATICOS - CARACTER REMUNERATORIO - RECHAZO DEL RECURSO,"Resulta inadmisible que caiga fuera del alcance de las denominaciones ""salario"" o ""remuneración"" una prestación que entraña para quien la percibe, inequívocamente, una ""ganancia"" y que, por ello, solo encuentra motivo o resulta consecuencia del contrato de empleo. (Disidencia voto Dr. Valerio)",10000003275
25834,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - DOCTRINA DE LA ARBITRARIEDAD - SENTENCIA ARBITRARIA - RECHAZO DEL RECURSO,"La doctrina de la arbitrariedad respeta ciertos lineamientos fundados en principios liminares para la validez de los fallos, cuya transgresión puede provocar, en determinadas condiciones, la nulidad de los mismos, pero que, por la misma razón, esto es la gravedad que implica la anulación de un acto jurisdiccional regularmente expedido, la verificación del vicio ha de juzgarse severamente a los efectos de no invadir jurisdicción extraña al remedio extraordinario. La tacha de arbitrariedad en el orden local, no importa admitir una tercera instancia ordinaria contra pronunciamientos considerados erróneos por el recurrente. En principio tal doctrina reviste carácter excepcional y su procedencia requiere una decisiva carencia de razonabilidad en la fundamentación; por lo que, si la sentencia es suficientemente fundada, cualquiera sea su acierto o error, es insusceptible de la tacha de arbitrariedad.",10000003278
25835,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - COMODATO - GRATUIDAD DEL PROCEDIMIENTO - CONTRATOS GRATUITOS - RECHAZO DEL RECURSO,"El contrato de comodato o préstamo de uso suscripto queda desdibujado cuando el propio recurrente afirma que le ha dado en préstamo de uso un consultorio para que como contrapartida le atienda ""gratis"" pacientes particulares que ellos le derivarían, también se consigna en el mismo contrato que debe atender exclusivamente pacientes de I.N.S.S.J.P., cuya cápita le pertenece al Centro de Médico, como surgió de la prueba informativa que llega consentida por el recurrente. Vale decir, no tiene la nota de gratuidad propia de este tipo de contratos. Por todo ello no resulta irrazonable que la Cámara tuvo a la actora como trabajadora dependiente al no haberse desvirtuado la presunción lograda a su favor, que la médica formaba parte del Centro de Médico como parte del plantel de médicos de cabecera para la atención de la cápita de pacientes de la Institución, además de realizar guardias, cirugía, atención a domicilio, traslados, es decir, era parte del engranaje empresario del que se beneficiaba este para el cumplimiento de la atención de los pacientes y por la cual obtenía réditos, no asumiendo la médica riesgo empresario alguno.",10000003278
25857,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - ACCIDENTES DE TRABAJO - MANIOBRAS IMPRUDENTES - OBLIGACION DE SEGURIDAD - RECHAZO DEL RECURSO,"El deber de seguridad se relaciona con la obligación que tiene el empleador de tomar todas las medidas que según el tipo de trabajo, la técnica y la experiencia sean necesarios para tutelar la integridad psicofísica y la dignidad de los trabajadores. Teniendo en cuenta las características de la actividad que desarrollaba el trabajador, respecto de la dotación de personal y sobre todo de quien pueda dirigir la maniobra observando la situación desde afuera, con una visión completa de la maniobra, constituye una obligación fundamental que debe cumplir el empleador, a los fines de tutelar la integridad física de sus empleados. De hecho si la operación hubiera estado dirigida por el jefe o encargado, probablemente se hubiera evitado el accidente ya que hubiera podido advertir al maquinista que el operario no logró embutir el piso en las guías y que estaba corrigiendo la maniobra con su mano.",10000003288
25858,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - DESPIDO - ACCIDENTES DE TRABAJO - OBLIGACION DE SEGURIDAD - RESPONSABILIDAD DEL EMPLEADOR - RECHAZO DEL RECURSO,"La desvinculación del trabajador de la empresa surge cuando el actor deliberadamente incumple el procedimiento de la tarea que disponía comenzando una maniobra peligrosa. El trabajador fue quien dio la orden de continuar la maniobra de bajado del piso cuando las patas no estaban colocadas y sin corroborar la situación en la que estaba su compañero. Así las cosas la empresa empleadora no cumplió con el deber de seguridad del art. 75 de la L.C.T., al no dotar del personal necesario y sobre todo del encargado o jefe que asumiera la dirección de la maniobra, deber que toma una relevancia superior en torno al tipo y circunstancias de la actividad que de por si es riesgosa para los dependientes.",10000003288
25859,DERECHO DEL TRABAJO,DERECHO LABORAL - DESPIDO - VERDAD REAL - IURA NOVIT CURIA - CONCESION PARCIAL DEL RECURSO,"En el ámbito del derecho laboral impera el principio de la verdad real, el cual otorga validez a la realidad que surge de los hechos por sobre lo que se manifieste en documentos escritos, es decir, se impone la verdad por encima de lo formal. Y es precisamente el Juez Laboral quien debe procurar el descubrimiento de la verdad real y decidir aún más allá de la opinión vertida por las partes, por así permitírselo el art. 77 de la normativa procesal laboral. Esta norma le permite al juez al aplicar el derecho, prescindir o estar en contra de la opinión jurídica expresada por las partes (principio del iuria novit curia) teniendo la facultad de resolver ultra petita con fundamento en el principio de la verdad real.",10000003289
25866,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - IMPROCEDENCIA - CONTRATO DE TRABAJO - EJERCICIO PROFESIONAL - ADMISIBILIDAD DEL RECURSO - TRABAJADORES DE LA SALUD - ESTABLECIMIENTOS ASISTENCIALES,"El art. 23 de la Ley de Contrato de Trabajo contiene una presunción iuris tantum y no iuris et de iure, por lo cual admite que la prestación de servicios se ""cumpla bajo una forma jurídica ajena a la legislación del trabajo"", siendo la locación de servicios autónomos un contrato civil típico y habitual en el ámbito de los servicios profesionales siendo típico del vínculo laboral las dependencias jurídica, económica y técnica. No obstante la supuesta subordinación jurídica que fue establece el Tribunal de mérito bajo la consideración de la imposición de días y horarios de atención médica por parte de la clínica, no resultan más que una lógica organización de un establecimiento destinado a la prestación de servicios de salud.",10000003292
25867,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - IMPROCEDENCIA - CONTRATO DE TRABAJO - FALTA DE PRUEBA - EJERCICIO PROFESIONAL - ADMISIBILIDAD DEL RECURSO - TRABAJADORES DE LA SALUD - ESTABLECIMIENTOS ASISTENCIALES,"La remuneración del trabajador no resulta supeditada a las variables económicas de la empleadora, en tanto la cantidad de pacientes que recibían atención médica por parte del medico en la Clínica implicaba de algún modo, que ambos sujetos intervinientes participaban de dicha variable, lo que obsta la inclusión del concepto de dependencia económica. Por consiguiente corresponde admitir el presente recurso extraordinario y, en consecuencia la pretensión del actor carece de sustento fáctico y jurídico ya que no acredita los elementos esenciales de una relación de trabajo, es decir, la efectiva y continua prestación de servicios dentro de la estructura organizativa del demandado, ni el pago de salario ni la existencia de instrucciones para el cumplimiento de sus tareas por parte del accionado",10000003292
25868,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - FALTA DE PRUEBA - CONTRATO DE TRABAJO - EJERCICIO PROFESIONAL - ADMISIBILIDAD DEL RECURSO - TRABAJADORES DE LA SALUD - ESTABLECIMIENTOS ASISTENCIALES,"Resulta del caso destacar que la aplicación de la legislación laboral a un supuesto de hecho para el que no ha sido previsto deriva en consecuencias jurídicas, económicas y sociales que exceden el caso y que los magistrados no pueden ignorar, ya que repercuten sobre todo el sistema de contrataciones de profesionales por la incertidumbre que en él genera, con la consiguiente vulneración a la seguridad jurídica que significa desconocer un compromiso contractual voluntariamente asumido, y pacíficamente ejecutado en la esfera de determinado régimen normativo.",10000003292
25869,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - CUMPLIMIENTO DE ORDENES E INSTRUCCIONES - PRUEBA - RECHAZO DEL RECURSO - TRABAJADORES DE LA SALUD - ESTABLECIMIENTOS ASISTENCIALES,"El medico trabajador no necesita probar la relación laboral de carácter subordinado, porque la norma legal le permite hacerse de tal presunción si prueba la prestación del servicio y que se encuentra reconocida. Por lo que todo el embate debió dirigirse a desvirtuar, insisto, la presunción ganada y demostrar que el actor asumía sus propios costos y riesgos de la actividad, como independiente o autónomo, ajeno a la organización empresaria durante los trece años en forma ininterrumpida que duró la relación laboral. (Disidencia voto Dr. Valerio)",10000003292
25870,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - CUMPLIMIENTO DE ORDENES E INSTRUCCIONES - PRUEBA - RECHAZO DEL RECURSO,"Por el contrario, al no advertir los términos de la presunción, deja firme que el actor atendía los pacientes suministrados por la clínica, que las cápitas pertenecían a la institución, que los convenios y arreglos económicos con los diversos efectores cuyos afiliados se atendían en la Clínica eran fijados entre la clínica y los efectores; es decir, que el pago de las prestaciones eran cobrados por la Clínica, conforme a los importes convenidos entre ellos a principio de cada año, sin injerencia alguna del médico. Los costos y riesgo empresario corrían por cuenta de la demandada en la que el médico se encontraba inserto. (Disidencia voto Dr. Valerio)",10000003292
25871,DERECHO DEL TRABAJO,DERECHO LABORAL - RELACION DE DEPENDENCIA - CUMPLIMIENTO DE ORDENES E INSTRUCCIONES - EJERCICIO PROFESIONAL - TRABAJADORES DE LA SALUD - ESTABLECIMIENTOS ASISTENCIALES - RECHAZO DEL RECURSO,"Hay subordinación económica, aun cuando lo percibido por su prestación a favor de la clinica no importe un quantum de tal magnitud que sea su fuente principal de ingresos para su sustento. Que su ingreso sea la fuente principal de su subsistencia, no es un requisito para la configuración de la subordinación económica. Está por demás demostrado que durante trece años el medico percibió una suma mensual por su desempeño en la atención de clientes de la clínica, suma que si bien difería de un mes a otro, era similar en su cuantía. Asimismo es sabido que en materia de profesionales de la salud, la subordinación técnica se desdibuja, ya que son ellos los que conocen los procedimientos que deben seguir para atender e intervenir a los pacientes. (Disidencia voto Dr. Valerio)",10000003292
